Id,Category
uttr-896bc98c73ab40ec97da8fe25133f57d.pt,id10194
uttr-86299b3f457a4440acf874a99feaf823.pt,id10440
uttr-ed7d6a04bc2f4322814b9a222bd9a95b.pt,id10331
uttr-f6ca5af329f64cfcbddf7a3d3effeee2.pt,id10238
uttr-a00bbcf479dd4ff38f41ce05ae9ed6fb.pt,id10176
uttr-9440103f8a78405a9ae0488b5f2dfd8d.pt,id10943
uttr-83f02892b14a41bc99d25e664f54fe18.pt,id11202
uttr-ec94ea91a0dd42eaa201b53357282665.pt,id11028
uttr-67a41b19dffa4ea594fa027f1f622d37.pt,id10850
uttr-abe92b6277b74547a1b300368c5fafab.pt,id11024
uttr-5b69acea363a4754bab96bd552181d7a.pt,id11215
uttr-827e0c9fddcc42cb913be5197e100661.pt,id10824
uttr-06cd196fc52546448c0f7f11ec9c497c.pt,id11081
uttr-6023801dad6c41caa270d7f86e3779f2.pt,id11002
uttr-32cbbdfb7ef541d5be436fe9ea74236d.pt,id10722
uttr-d4fedaf321b547a9a9d85d648179bc1b.pt,id10245
uttr-a84e69eafda84ebe9abb8b6ab62b0c17.pt,id10862
uttr-54b4ee53b8294dae870912db8f1f49c0.pt,id10046
uttr-ca3e11790d5b4501b65b753fe00a5be9.pt,id10006
uttr-7f5f999dbccc4b7e80e166bee43a0d50.pt,id10331
uttr-d73e053f284b4e3987ba034efc39c920.pt,id11028
uttr-819f8350ad79407592b9d8ea0dff0636.pt,id10456
uttr-dff31a65571e4741889762fadd62f90b.pt,id10827
uttr-3c31859fd9214e519b44df581fa6642c.pt,id11203
uttr-4b50977a3eb84e818a9f56bae90cd3e0.pt,id10564
uttr-287885f6488b4eeb834a1228273d4c56.pt,id10196
uttr-4f2fc949dfcc461ca01e2801facf772b.pt,id10759
uttr-29904c2ba3b145d3827c7cb63e497573.pt,id10425
uttr-8988fddc416e4baa9d31e2b133c76b33.pt,id10535
uttr-cd863a75fcbb457f9895c2cc2cb13bc4.pt,id11133
uttr-4aee8362fd00436dad478a1d33e00220.pt,id10944
uttr-915645ce4c5c42c89c918f99766a6b8b.pt,id10858
uttr-2b730086f92a488a9b6a807546719d59.pt,id10069
uttr-7d357efa8bef419b894ddb51da5a6ebb.pt,id11154
uttr-81a0acb015724668b80c2d25d0df29b4.pt,id10679
uttr-65c97a1793a241fb9d5b5013e3648829.pt,id10989
uttr-6cd366bc9d414e6582b394fcc4e8f448.pt,id11142
uttr-29ed7adec7d841d9a0e70a5d48a9cb15.pt,id10662
uttr-5389126b0f9240dd9056bcb91f28faa8.pt,id10721
uttr-0496be4a53e8497ebdbe5511616dcdc3.pt,id10404
uttr-64d3ef15bd84492ebd7b1bddb4f2bcf5.pt,id10708
uttr-952a8ceb14134aeb8dc9b8aa8adf7c2b.pt,id11010
uttr-93c52b66edfa4dd3bdb7ee2dbdc26276.pt,id10373
uttr-433ad549fa9744048cf4d6babba45b20.pt,id10559
uttr-7bccac252dbf4e60bdfe0d2a66fb6182.pt,id11154
uttr-67e188c0779f4d87a1b139aba3f31d72.pt,id10619
uttr-5c3b08406617483f9448539f026c8664.pt,id10821
uttr-3f00126dbe43446db68df44697d81817.pt,id10259
uttr-41c822541ee44fd5bc1f5bd629edd428.pt,id11136
uttr-2db1967fb3f44632a680cc30356564ff.pt,id10856
uttr-217adc5e3934475388586292fc8f167c.pt,id10011
uttr-91fa7949081d40ad9cf387708e854eb4.pt,id10342
uttr-2aa70647b202465da15117d49f9b9da9.pt,id10710
uttr-4e0750fcf5714b328d1e9c2691225980.pt,id10139
uttr-a0f892d7ed6e4e29aeb5d1cc67cab2e6.pt,id11213
uttr-e36c281ea69a4f839314cba6af254432.pt,id11062
uttr-afa19e6e19ee462d99a264b9b89f31ad.pt,id10132
uttr-6f77280b28774d85b1106599a81ce9b4.pt,id11088
uttr-630a2c81ef5944cf863d3f5e4fb614c8.pt,id10111
uttr-e7715f898b114fd3b559335d9415f22a.pt,id10804
uttr-34947570458843fbac96d71c7879c851.pt,id10104
uttr-e3946063a64c473bbc3bdce0a2888c68.pt,id10483
uttr-d03fda47b426488bbee84b26caa41cee.pt,id10622
uttr-fce8692298784e62a647f2ca10a73cf1.pt,id10123
uttr-11bfe9a72b41466996f779efa37566fc.pt,id10776
uttr-db0491b3973048458457c89c15718fc9.pt,id10989
uttr-5dc20ca65c834271999cda0a032b8118.pt,id11014
uttr-d2d1285c1a0c42b98107310b8a424dbb.pt,id11154
uttr-5fa7626f27ef424d80f7d4a6f2290fe8.pt,id10762
uttr-00b8a0ffc9d4422c9105b892a5404229.pt,id10436
uttr-5e091ddecd454b6aa915bba70c1965e2.pt,id10432
uttr-1befaa8591534b55871d29ddec8e2437.pt,id10618
uttr-bc0157bbf2614d8c9d95ac819fbf941c.pt,id10203
uttr-7c0be1d19e2b4f5d901c81fca461498e.pt,id10064
uttr-f812eda3493a4fca9d4fe3671b3dd9c8.pt,id10225
uttr-e90a6705912a4588b6f3222e1442df34.pt,id11154
uttr-780961748b214185a9235407b9fce8e9.pt,id10173
uttr-2e391fea78a4463fb4ba63f87298fd91.pt,id10079
uttr-ea4a0a730aa94d5fb14804c2007e0665.pt,id10341
uttr-8a1b110c656e4fc59172cf5bd2d807e9.pt,id10910
uttr-e0da1caaa3fa422c97dc8d1b4ffbd104.pt,id10368
uttr-9deb7cf3c7f2426cba54e4c34350d29e.pt,id10778
uttr-eea650cc7b4847a7b7293d0e79a68036.pt,id10392
uttr-1a7225ca782243eaa156ddee9b307ac5.pt,id10676
uttr-5572fa79e91448c49f420d13865616f3.pt,id10842
uttr-5b18174eb4e5449b8a81376eb9236cea.pt,id10778
uttr-937b5948b0f0459e977ab4c9b37360aa.pt,id11216
uttr-33df08d40a774f4886d27e5a310541c1.pt,id10753
uttr-ecc784e26c9b4133816236e0e561ccf6.pt,id11118
uttr-5584aa0072b64e3583d6603a4963434d.pt,id11047
uttr-10c07f966d084afaa78b3b5a6310c448.pt,id10078
uttr-6f86b725b7484ff18a6ba18442979b44.pt,id10674
uttr-fec7d37ba67449aab4cc78287ca7d626.pt,id11216
uttr-103b83dc62b745059bdccacfce762543.pt,id11163
uttr-4614049caa7a4138940c735f4b57ef88.pt,id10320
uttr-22c3488eb8fb4f7c93213304425eabe5.pt,id10177
uttr-8bf17c8d2a814d06b9f939bf335b45a5.pt,id10565
uttr-222a4ef068b8421a87312e3558cc3ca2.pt,id10545
uttr-c755a83b49ea4c1099cddde8e059a1b5.pt,id10874
uttr-8724c1c2c15b489181c5e349f91859dd.pt,id10064
uttr-c42b64975ecd4623b6a2c69291a57f35.pt,id10058
uttr-1c24fdbea03a4a9689d29fa645f3b32d.pt,id11218
uttr-74061a9344e445349162ad717573341d.pt,id10938
uttr-be2794e7321d40a1838425cebf85ead6.pt,id10024
uttr-0777477122c94abd9ffe67aae3436028.pt,id10358
uttr-00232cb6f69547bfbbb75dbcf7ccd881.pt,id11140
uttr-6525ee767ffa45ee94c165fe6e563f24.pt,id10581
uttr-13fd9b93a1914cb0a94a506e65edb38f.pt,id10008
uttr-100533ebf5194ba4ae7d51e962c6c2ef.pt,id10528
uttr-8472389eae35441b90826889ce47c1ad.pt,id10170
uttr-1bcf9ee2959b483a8b3908fe29f0f954.pt,id11046
uttr-61e2361b6cc840748c0ca3291a06abad.pt,id10856
uttr-cdd1f8000d8342c3b6bca09bf5a88c0e.pt,id11067
uttr-373717a0a9bf4111a6315fab0caf6050.pt,id10672
uttr-a900ab6a7c334c86a26a55ee47f16f4b.pt,id10451
uttr-7ed2cf95f1da4e2cadff244728abfbcf.pt,id10512
uttr-2dc51eb065284be4b6e03ffb9e58c28a.pt,id10001
uttr-c218a5278f4b44e9b77dba7efb8bb01f.pt,id10442
uttr-8d661ecd33ac4c749e9fd4e01c59e59f.pt,id10001
uttr-c41193ea88ae4801b943e159fe2b8f83.pt,id10393
uttr-75976e5ac60a42f3814772880bae35df.pt,id10948
uttr-a77399e0ddfa43ed82ad63946f45ce44.pt,id10440
uttr-f09a5e304731450dbf66ab59da6a5614.pt,id11045
uttr-587b578cec614f64a68765b64600dd25.pt,id10963
uttr-0e30caef01bc4115bdd921f31b5507bc.pt,id10375
uttr-adc36db70566413381091a5b74178d07.pt,id10227
uttr-ab01d15485464699a30d6ca3aa39ce9d.pt,id10830
uttr-7b939e23f4034d9092405a2e1b22b252.pt,id10744
uttr-7aafddfac09a4179a6fb8f8c234ce317.pt,id10388
uttr-203a278b4f7645f491753da76db7ba30.pt,id10583
uttr-1b631a3e35944b48bdb8f7fc879fd0f7.pt,id11000
uttr-a3824774bf3242949d8a779427b45fed.pt,id10999
uttr-471c02fed42240238b653ef91958b19e.pt,id10912
uttr-31f59f5e7b3c455c8e0ec46368d22bcb.pt,id10630
uttr-2e324bcce0e74f0e9a2655f5e655838b.pt,id10077
uttr-c97cf114ac43484cbf3d4e575d50a25b.pt,id11232
uttr-c5752839dfaf47f6a07ab5c59372f8ac.pt,id11152
uttr-83830b0e47ac46aea386a0a69fe4d7d5.pt,id10552
uttr-43b28cf6f5074683ad46ae5676c724ff.pt,id10313
uttr-eb840aa2fc884bc0b650d25797dbbe97.pt,id10035
uttr-1d0117b5cba04022b25249341e8e7f78.pt,id10628
uttr-8e94ae363ab24ded8c3ca7f09dfa075d.pt,id10108
uttr-7663022fea7341128b963e36432bf063.pt,id10120
uttr-dc31e141d5064fc2bb1a3d68d4d2ecdd.pt,id10420
uttr-0c2838a38336423a8755dfc8b38d920a.pt,id10674
uttr-c7a14c9fb7bd489d95f25425420398ee.pt,id10629
uttr-388970796a844dcaa1fb4cd138e37825.pt,id10146
uttr-dd4247241d03437fbefb2dfb13196589.pt,id10659
uttr-56eda3452d674fc0a6ea991932b144ba.pt,id11154
uttr-3b9f3f7c901c49959eaaf739e3b09c16.pt,id10989
uttr-7f358538d8aa41958cec431374527bec.pt,id10172
uttr-d1eedbb8a31a4cd5a177446e76f42384.pt,id10761
uttr-ed28a3433cc54f5298ef24e3ba994dec.pt,id10724
uttr-d867c217056a42c6aba9c50df1382177.pt,id10375
uttr-84dbdf08d7b04f898a91ab61965f1928.pt,id10007
uttr-0a27c234458d47f5baedf777581d396b.pt,id11226
uttr-758a2a100d8743edb8ba08da7f132951.pt,id10313
uttr-61a8d6c1693d4edc9df5b74fd0b7bc7e.pt,id11039
uttr-77480bc7110544108c37c49db85af9d5.pt,id10586
uttr-ddd7e801dc104bc9a3db9b15f44380e8.pt,id10698
uttr-50a871f4de45407287723b074b470c53.pt,id10109
uttr-fbec8c92dede4f198a25f1d6fcd103cc.pt,id10347
uttr-18d8f76e99d041868baab2a1215210e2.pt,id10901
uttr-2009860fd8424091a108656fc2b6bcff.pt,id10931
uttr-c8cedff79bff47b1a2b4c92e07591d82.pt,id10706
uttr-813d5aa9f4094269aa54da640ddbed32.pt,id10344
uttr-887a85b111e94950b21b2340b6702bf2.pt,id10907
uttr-3f8f4215ef514733b65b8681c920a89c.pt,id11002
uttr-10a8d1234c0b4268beba418adb9e697e.pt,id10938
uttr-3a02553d48c54920861edcf1e8bf8a3b.pt,id11073
uttr-c6a31e8f6a444554b9fefc26084ed159.pt,id10603
uttr-9662610b7f9d4945bd78a0cdc98a911d.pt,id10036
uttr-3c6c58bc320a4112915d1dcb3f5a6436.pt,id11219
uttr-a87f18adad684422a1bbdf0ee39973cc.pt,id10196
uttr-b02b3a071c804090847853d4307916a7.pt,id10912
uttr-5fb4c5534c4b41e3b7b0795f37647c8a.pt,id10404
uttr-422babc30c79470ca573739e9cb93908.pt,id11232
uttr-58f829ef3b61470d8219464be91b7794.pt,id10772
uttr-86c816042a404d40a0268238727e1653.pt,id10844
uttr-efc394bc15d940fdbe2f915e054341a7.pt,id11123
uttr-0c2e9ee278ad47a39b3331ff2b040e51.pt,id11021
uttr-eea46e0b1234497c9188a61e17bb7569.pt,id10172
uttr-38d3b95e84d848daab88820b0b0ce427.pt,id11230
uttr-61b3febda01f42abb782b79276a18c75.pt,id10847
uttr-c60234eeb93c4dba873ccc6f728ff70e.pt,id10220
uttr-b6384459b3924c3dbf8bf88d18841c14.pt,id10951
uttr-f658769f9bf141a6b07017d8be9c1ca8.pt,id10390
uttr-8622dd69ad0b429db6b9fb059a226a2e.pt,id10436
uttr-72fa6b5e1e8648518c12a31e9dcc3a88.pt,id11160
uttr-b152d494780e4fa58f5c7e0127c6f20e.pt,id10892
uttr-46d53dae558c4df6b4d47ef1c36a25e6.pt,id10494
uttr-188f38fa0058482aa63741e70b793a3a.pt,id10243
uttr-169f3cc6eb494fdb89e3394fbb3bfd1f.pt,id10623
uttr-fd856d376987406a85217e26ac1393ca.pt,id10786
uttr-5a1cd61d26494812b75d7008879e367d.pt,id10059
uttr-bb4faf75d78d425caef9f4bcccb02659.pt,id10706
uttr-3af9e282bbf0424eaad5563c16f0769b.pt,id10628
uttr-f8025c096af64781870f96e6ecb38c5d.pt,id10659
uttr-72b2c1c1b1a5493a9d186e41823748f5.pt,id11014
uttr-2d15ee74aa0044bba62924a3d9ab94f6.pt,id10018
uttr-a5b211c838ff4748b38eb4d734b6c0ba.pt,id10438
uttr-b7056d9742d940d79e0c29e742278505.pt,id10022
uttr-f18012dc56d640f4bd5d80c898c9fd87.pt,id10686
uttr-0c15c3baf39941958f7865f92bb77eb5.pt,id10168
uttr-7bc54e79d67640bbb1bcc5ab0c655aee.pt,id10846
uttr-e2859a61d35848489f324d9cbdf20918.pt,id11154
uttr-486e40d5b31a423d87068f317388d230.pt,id10589
uttr-99bef6b5e2f340d68548d9b20de350c0.pt,id10903
uttr-d6cf5d2aa761481c8390da3daf391726.pt,id10371
uttr-5345e57874534aa39133fa15139f0b3b.pt,id10917
uttr-8e2dd419d7804162916fba0f3a6430da.pt,id10473
uttr-fde1f49ce59c4b7fa20f7ed434b79b90.pt,id10036
uttr-1247452b56374b5badb73c8641588b8f.pt,id10842
uttr-a74d6e99b08a4573bb056effa254a0be.pt,id11041
uttr-03ef143e022f425c92be0bf00dc61806.pt,id10846
uttr-dc1b11c1ce5441a7a5701304f988bece.pt,id11103
uttr-feb6720537064a7db90c3be319c26179.pt,id10121
uttr-5fcf50399d8b479dace8f612955428ab.pt,id11220
uttr-1b492045db2d49a19b429a0add62c7cd.pt,id10619
uttr-3a125785594a41608b9f951c261d6ebc.pt,id10711
uttr-a40df8c331e04df0a98a6386cd9be029.pt,id11067
uttr-91ac63e0247f41b68db1dc9dbe222880.pt,id10951
uttr-b2fd5f9c7d324cd7aad45f6b244fbda8.pt,id11230
uttr-0cdc5669c69a4686a72d843699a2c847.pt,id10474
uttr-88db79a07ce749849eedef88129ff685.pt,id10659
uttr-11e93e177fc342eb97f82e8127f9ff45.pt,id10493
uttr-763deb36c5624188816b633b6b06020b.pt,id11167
uttr-2f218249453a435e86d479c092cc038f.pt,id11173
uttr-3b7c3dd55df24823a15478eafe888784.pt,id10576
uttr-bb054d0d7d1d4d028498d5d347bf910e.pt,id11221
uttr-ef6513ff9b7a4b0287610dd970d8b0a3.pt,id10586
uttr-cb263b2e34224ceb80b5fac6aca9ee7c.pt,id11004
uttr-1bc9fdf607564436972e504213d49133.pt,id11213
uttr-050b8d1e911946fc89a0808f37d26cc5.pt,id10586
uttr-8619d9893023430d84f35c349ff64212.pt,id10781
uttr-e36d72f37bf44e95a1675ed2dae8c608.pt,id10903
uttr-602ca1f8644c457db31b3d9407600955.pt,id11114
uttr-ecebfee14f2c45b8a30ed84782b8f9d7.pt,id10682
uttr-f7e6e95b579a4ba4988dbd50f5fdebf7.pt,id10785
uttr-087016b6253442c9a1b973a88686c3c6.pt,id11111
uttr-48f03ee980a6497493714b737123c265.pt,id10672
uttr-b83ed3d7ee7e423192325fedd41c1dbc.pt,id11044
uttr-2f0511a0ed424de488aad3ccb2e7946d.pt,id10404
uttr-11f3bdca765c45b99a39484d26f4d26e.pt,id10356
uttr-f950f45e1bad4906b265b55565b213ed.pt,id10359
uttr-6a65be3038cb46d98d9cc58e511cc815.pt,id10262
uttr-6f6edabfccb2405a894251a07d3e41a8.pt,id10173
uttr-e31acbc8bbe543589075993bce934829.pt,id10791
uttr-71460bd286a046ad9d70c1d345fbadc7.pt,id10744
uttr-49d45802866044ddaa1e3992e1d6b2e4.pt,id10490
uttr-3956ca606e13417e9233bf27e61a3fac.pt,id11000
uttr-14db39e3b0bb4e94bfac8ecb9d1d361e.pt,id10139
uttr-12a1d1658e944358bdd418c04579b313.pt,id10200
uttr-8a4aec6f4a3341ccab2ca14fe9e880c3.pt,id11107
uttr-2e128ac9baa4441ba6056404df8e6147.pt,id10931
uttr-469fb6159940410da872682f9e9bc7d6.pt,id10313
uttr-8a79d684cc914042a11fe32c221758ad.pt,id11034
uttr-476882949814471588a447402dee34d7.pt,id10146
uttr-173e2e2fcfad4c6ebde5addd94aa623a.pt,id11011
uttr-d5595b4124c848cd8cdbb8bab02a5157.pt,id10581
uttr-12cfe6271cfd4697b58f739f7299f341.pt,id10101
uttr-12b350d27f3643d0bbc679d1eea767c0.pt,id10169
uttr-1793dbc277204b828aa0aa37f19edaa0.pt,id10227
uttr-12e03da76f4447279dd28795a1512f0c.pt,id10040
uttr-2ceaf7ebfb17447d94f8159bc9952633.pt,id10892
uttr-cc02e46c07234f518098d9e6b56c250c.pt,id10971
uttr-71fcbafa208344e0a40839098ae7d39b.pt,id11164
uttr-5292817fec4e4dd8b46402f20897d6cc.pt,id11112
uttr-6bd9d42b21af4222962e6c6e708929a5.pt,id10178
uttr-6f703ed8974140ea8b9dee1a9beb8424.pt,id10513
uttr-fa9c331ecd87457589f066cd9afd7152.pt,id10008
uttr-da1b8a9d80754a6a9f6dcdceaf78cf00.pt,id11034
uttr-3ed61dac4f884eb1b61fdc9c5bfb26ce.pt,id11018
uttr-764b4d836f68420fa36497fcf63bc1e0.pt,id11062
uttr-451043d9038a404dad5efcbed152a09d.pt,id10631
uttr-12dec12bd3764a3ea807921f37e42cf5.pt,id10566
uttr-8182cb0f187e4b57a2bbf1490015244f.pt,id10664
uttr-c2433d44ae3e462f8793b5e1db5c09fc.pt,id10459
uttr-44dadf3b33ed456cb24f8260b38b0228.pt,id10943
uttr-7f9298f0c40b47d6b388cb5c087054a7.pt,id10703
uttr-00af0cb3a23c43d0ac853ab028549c1f.pt,id10776
uttr-16cd728d73564524b06bad2e74fef1fc.pt,id10006
uttr-ba89bea67d67484f998e35511d54130b.pt,id10052
uttr-b57a029fc4db476e9d813d1ed060a2cf.pt,id11005
uttr-669bafb91e534d5f901e6e4ac5876098.pt,id10824
uttr-c8ff094124434b9f9b49b0413c789376.pt,id11071
uttr-21ed1391d48e44688ffbfb6a40abb625.pt,id10318
uttr-e97f00d94c9d4a5ca71591bd8fdfa180.pt,id10473
uttr-3eb0e0427c3a4eb688ffc7fe356d8c56.pt,id10203
uttr-120dfde605544ea3a0a203d45dd89169.pt,id11189
uttr-a0e52bd627a947259a1ff6338e21e31e.pt,id10011
uttr-713afaf445894898a7098e8588975f6f.pt,id10688
uttr-86cf7f697ae8402086d1664290b33dc2.pt,id10466
uttr-5329a1e12a494cd4bbb0caa1ccf492f0.pt,id10209
uttr-ca082009f2f74758ab97ef18e5be20f8.pt,id10233
uttr-4d6ee6e741b646e386e9bc1440ccb14c.pt,id11134
uttr-cbd339be0c954d898615aebf1cf7dc68.pt,id10856
uttr-ca85d4721e03492baf157b9a7c53849f.pt,id11091
uttr-387ac26e4aff4b95b6cab6594e5e40c6.pt,id11018
uttr-4bbd083176c84d32b32e3c60b0f747ec.pt,id10610
uttr-010d604028564476aa363e704485eb2f.pt,id10185
uttr-618ef255515a45dc9486acb2b266ca98.pt,id10041
uttr-8628a7f281fa4e3a80732416289d36e9.pt,id10988
uttr-49f11166da5a43539252e6f7d79b75d7.pt,id10408
uttr-c7c3c51a2295449494c617e3222372e2.pt,id10355
uttr-40471f56e17340e58c5029a6be6c4ddc.pt,id10436
uttr-1c4f1c5c13694ef89c57f489f9929f1d.pt,id10600
uttr-7b0a6bbeb4744456921ef031dda1931b.pt,id11192
uttr-a4def4090fe349bc95e332d8319182d4.pt,id11049
uttr-11d5a1c3e7cb424c91d3939900e0ba31.pt,id11154
uttr-819bef4931b2470f837158f412df71d7.pt,id11046
uttr-91c387902f4a48839d2bd35885dce4e2.pt,id10177
uttr-82865b08d2d6458f8befec24aafe127a.pt,id10083
uttr-50869ff6438e42239916b9ef3ec1c2c8.pt,id10197
uttr-524456c0237e4685b629ff465c95ce83.pt,id10313
uttr-4ab762d9400b42c29057dd5c5a5399aa.pt,id10203
uttr-4cb6a23238b048eba138beb656873017.pt,id10417
uttr-fe19e7658649412bb0e2f94dc0269024.pt,id10944
uttr-488d4b96b11540ee8e997af0e9ad990f.pt,id10456
uttr-6463763ebc674af99d4e61f69830fa05.pt,id11232
uttr-7105a80860144c8b893ba415dcd9a89c.pt,id10251
uttr-668463a8e3724aacb4e91523a979e33b.pt,id10917
uttr-282450c8209449a081efcbc2c7ce8dfc.pt,id10402
uttr-a062e85e75fd4723ba5f339cbf737929.pt,id11193
uttr-e02ca237459a411aa33d5a5350ff9c43.pt,id11018
uttr-f4926ba583514cdaa2f9dc23f0a125f6.pt,id10054
uttr-b564f83e546c4039835950c65fda11a0.pt,id10491
uttr-2a30250942f94f04a6592a64b0367b95.pt,id10572
uttr-b352ecb29f9c4703a86c4a157023cecc.pt,id10425
uttr-d30a28291d54407995d83ad3baa65652.pt,id11034
uttr-0469d1fffbdd41df8a0a0c3f3d7e46a1.pt,id10564
uttr-340640b414a4481bbce3affafa7b7ea0.pt,id10108
uttr-0f9b134e33254c3db758314d0b723780.pt,id11141
uttr-6ff7d4283a0645df8c5eb4e5883dd287.pt,id10901
uttr-ef72699a874544dd96d775e7a463a1aa.pt,id10402
uttr-c1caeff9046744038e342bf8ab7ea087.pt,id11160
uttr-f249d353cde741a784e3945743861480.pt,id10893
uttr-ceaf94c275fc407781f687a25a9cb601.pt,id10417
uttr-c76044ae0c47481ea1bdac4d3de5b812.pt,id11163
uttr-e039ce1f2f32477a8226331a5aeda952.pt,id10607
uttr-4cf4d5b02f68460fa33063169e2e10ed.pt,id10455
uttr-833c171ff04442a29324bdc072cd40c8.pt,id11112
uttr-a7035576d29d4a8e8ca9dec083de096f.pt,id10351
uttr-41333c6efadb4387a1e3f96534f812b3.pt,id11134
uttr-4a72c0672fea4384a1c31b42c1f878f0.pt,id11230
uttr-f1dc6e0243e644a8aaba9be23ece41f3.pt,id11158
uttr-6d0225e6dcb8430d8738c0a7c1348c8b.pt,id11111
uttr-1d433083f8fe434194bf925501f66fb8.pt,id10143
uttr-dcbacaaaea5143af9d8e4b0d552b5437.pt,id10989
uttr-f35b4380572842958d966577b7ffc7a6.pt,id10721
uttr-752a69625a1c40d985bba4b5fc683cd8.pt,id10759
uttr-27be1fa53da24e37830f496f5a78ba1c.pt,id10989
uttr-d2ae8babd840496bac268998aaec02c8.pt,id10440
uttr-3eb316dd76294318bf80f0eb43ab0396.pt,id11043
uttr-f5bce0ac3f514e44958587a6ce553cc7.pt,id10129
uttr-bb6914bde7b74e4684141b1c29683459.pt,id10341
uttr-eba55a9d0c374ac58fbd1bfa12d43128.pt,id11018
uttr-96ae07e8f8d0402b9e3ff507f212bc76.pt,id10390
uttr-7663f614054e4752bf60fc65abe8aa15.pt,id10014
uttr-b6a8615fd5fd4826bcf2a659fdc8e1d3.pt,id11014
uttr-1dee48b1ff694dc49ed6cb9198870555.pt,id10185
uttr-a1c71e22bff24dd0863a9485225b7bbe.pt,id10989
uttr-7079ae0fa1e24d0584ef836fd7ac5297.pt,id10892
uttr-3ec3d9506e6e4c46955a03bd22cc23b1.pt,id10147
uttr-f556316b0db745a2898a1eed8acdbe47.pt,id10917
uttr-c39e32e61bb44a9d94d1f469aa56eab7.pt,id10040
uttr-beb5ccd0b2e843f4895a0abdffb985bc.pt,id11081
uttr-5d71e9aecc9748cf98f33c2c8a06151c.pt,id10236
uttr-93bcad275511472cae285b870b0a7c40.pt,id10339
uttr-8157a989da83441891bb4448455922e1.pt,id10989
uttr-72e195fd5ea64909a4e92a3c309599b4.pt,id10761
uttr-2546bcec5b1643b1af2f47c2d3282509.pt,id10355
uttr-100b1f760e784118945b339740484c81.pt,id10194
uttr-7c634d3e3cd1409aacfb72af5ed3ae9a.pt,id10320
uttr-3994182cf52c4a718e20be23e6c99012.pt,id10035
uttr-4698c573a50f4c25906314ba25251828.pt,id10569
uttr-5115c2af776746dc8bf135c6b233d978.pt,id11160
uttr-754828c5b2124616b750e048f9ec8872.pt,id11241
uttr-c71a72a44c13479d921f82d4ceca9152.pt,id11121
uttr-dcaccb13e3ab41648333e411ae83bd48.pt,id10864
uttr-8d995fb2992c42d1927deb240dea95e0.pt,id10245
uttr-e338bdcdb5674fd2bac183c36a4ee7a9.pt,id10175
uttr-23f37ca4c3214070b46582731edf1fe2.pt,id10967
uttr-2158be90ccea4d9e9ac66d1f5f4c6189.pt,id11244
uttr-a44c7ba0499043e2894434a824bcfb42.pt,id10123
uttr-50c5c0f1e9464f4eb56645f91a8507e9.pt,id11081
uttr-b92d92cfaff14a72b824d99d76e79cdf.pt,id10033
uttr-a0821c09348445be8174d967400bb37b.pt,id10922
uttr-fe10da4ef28c4c489b36556ae0a58ce3.pt,id10238
uttr-502a7e03707a40d2bddb4b6191043e14.pt,id10393
uttr-d4981d1972a3405198a342985bac8e4e.pt,id10190
uttr-e2c36900d659401ab3b7d5d34d01efc8.pt,id11198
uttr-85de42159d464e63a30557f6c27d0117.pt,id10224
uttr-9852175e518d4f74a968e43f92441f90.pt,id10367
uttr-a726b127b0fe4080ab71cb00e53578d6.pt,id10657
uttr-3a80566560e44031ae1ddbe19fc7cdeb.pt,id10568
uttr-d1dad9f79f894629a779d741ef3e6996.pt,id10623
uttr-c6366a6a680c47ff9f387da37f15f234.pt,id11109
uttr-85ac4714d26749beb4174306b9fd0244.pt,id10843
uttr-47d6efdec6da41a3bdde432f0c3bfa0b.pt,id10910
uttr-b016d77a2bed4cd493b4c038b38cc127.pt,id10535
uttr-e2e1b9f9edbf4032aaf4b37380a4245e.pt,id10945
uttr-a2a0251a36b94069b771ddf06a9fe992.pt,id11155
uttr-cff8e705654c44d6a25c5cda268dad60.pt,id10259
uttr-7a0092616ba148dfb36ec325777cf372.pt,id10734
uttr-0a3f89f5c6f842eeaf0753f455110721.pt,id11213
uttr-acd58dc2962042a39191e93a651dd7e0.pt,id11203
uttr-8cbfe046860a4a099ca985d88662b307.pt,id10699
uttr-4284326a8b154d6386fb29810890ecde.pt,id10259
uttr-11f8491917474d3099b93b84fff79d79.pt,id10236
uttr-3ea4733e30f547d3bd60d44389b4af56.pt,id10246
uttr-a9669a645f264656989cef6639bc4eeb.pt,id11203
uttr-eed8949189f14424a986feb753a31af0.pt,id10210
uttr-1b0e18b744b44c01a07e4bf15d9e6285.pt,id10445
uttr-c37718b038e84dcf963bdb9dd5968521.pt,id10224
uttr-8f6e9e6f4c8e483196704e19657dffc6.pt,id11014
uttr-e762bd1f90c348fe9eda4061d8387e29.pt,id10339
uttr-3ff98065081245abb35a8417d7219dd1.pt,id10778
uttr-cb26b0e6c1e04915b04078aaa8b07439.pt,id11046
uttr-8968c03e5b8a45d1953885195ce1e4ff.pt,id10734
uttr-1831737b898842dba03bda0a89a94052.pt,id11146
uttr-a6ba73b079c64b5f941fcdb9963edefe.pt,id11239
uttr-fc075fbf434144cba2f38ce42ab19dd2.pt,id10710
uttr-df9c4b1363fa4bbc932f5b43f40c870b.pt,id11190
uttr-0d9e2139400e4208aa5a0552a0840a7e.pt,id10181
uttr-77b10981e7504cffafc7435c9612fff1.pt,id10672
uttr-85fec42f5a5a41ee80f2e81de0a15670.pt,id10174
uttr-53f2b65e7e404b3ca2e1c3c75593069a.pt,id10704
